date,rcc,gcc,bcc,brt,night.filtered,spline.filtered,max.filtered
2017-05-03,0.37523669195674,0.39084486041997,0.235369543221221,125.70394145304,0.39084486041997,0.39084486041997,0.398838119589867
2017-05-04,0.375009573963671,0.386945372086755,0.238131068188997,132.660308908146,0.386945372086755,0.38700748518717,0.409211248889271
2017-05-05,0.353511671165412,0.401163399391195,0.240678608308184,114.34798236799,0.401163399391195,0.401163399391195,0.409211248889271
2017-05-06,0.360089203666199,0.381433981576997,0.253543449825909,133.764294343782,0.381433981576997,0.381433981576997,0.409211248889271
2017-05-07,0.368866654419222,0.384870940835849,0.24770035365544,118.069422213438,0.384870940835849,0.384928436350193,0.391784032695587
2017-05-08,0.36285653665915,0.386034769901118,0.250301291128597,126.903062914599,0.386034769901118,0.386034769901118,0.389788583098355
2017-05-09,0.370723776549365,0.385238504136436,0.241090578898273,123.371229814633,0.385238504136436,0.385351912083596,0.410948198259045
2017-05-10,0.363631420181731,0.399929551700453,0.231992739180125,129.614528036121,0.399929551700453,0.399929551700453,0.412937339303396
2017-05-11,0.363142075498128,0.386457362316164,0.255912493838737,124.947155467343,0.386457362316164,0.386457362316164,0.412937339303396
2017-05-12,0.371299683265997,0.396146754704688,0.231095297640831,116.189886508199,0.396146754704688,0.401890178370425,0.403275918436309
2017-05-13,0.350434525371809,0.39813527049092,0.25338233021733,141.957295126005,0.39813527049092,0.39813527049092,0.402512719921939
2017-05-14,0.366436550039588,0.385508290817099,0.246398571652084,127.003563842965,0.385508290817099,0.385508290817099,0.398961972571353
